idCliente;apellido1;apellido2;nombre;salario;rangoSalarial;localidad;municipio;provincia
1489;MILLAN;REDIN;MARIE CLAIRE;34845,24197;alto;Castrojeriz;Odra-Pisuerga;Burgos
1490;MILLAN;ROMERO;WALTER RICHARD;27666,89943;medio;Cavia;Alfoz de Burgos;Burgos
1491;MILLÁN;GARCIA;CARMEN YANNET;27963,6044;medio;Cayuela;Alfoz de Burgos;Burgos
1492;MINETTI;FERNANDEZ;ORQUIDEA CARLOTA;30626,25013;medio;Cebrecos;Comarca del Arlanza;Burgos
1493;MINOLA;ZUÑIGA;JORGE;28653,55385;medio;Celada del Camino;Alfoz de Burgos;Burgos
1494;MINVIELLE;SANCHEZ;BERNARDA JOSEFINA;21123,12909;muy bajo;Cerezo de Río Tirón;(comarca);Burgos
1495;MIRABAL;BENTOS;GUSTAVO ANTONIO;24570,07616;bajo;Cerratón de Juarros;Montes de Oca (comarca);Burgos
1496;MIRANDA;ALVAREZ;JAVIER ALFREDO;44799,17029;muy alto;Ciadoncha;Comarca del Arlanza;Burgos
1497;MIRZA;PERPIGNANI;ADEL;21677,91112;muy bajo;Cillaperlata;Las Merindades;Burgos
1498;MISA;REBOLEDO;PABLO RAUL;18933,82802;muy bajo;Cilleruelo de Abajo;Comarca del Arlanza;Burgos
1499;MODERNELL;GRAYGOLO;ATANASILDO TOMAS;24018,11897;bajo;Cilleruelo de Arriba;Comarca del Arlanza;Burgos
1500;MOGNI;SERRA;ITALO ALBERICO;29188,55272;medio;Ciruelos de Cervera;Comarca del Arlanza;Burgos
1501;MOLINA;;JOSE LUIS;20857,3572;muy bajo;Cogollos;Alfoz de Burgos;Burgos
1502;MOLL;INCIURA;SUSANA ALICIA;22892,76143;muy bajo;Condado de Treviño;Comarca del Ebro;Burgos
1503;MOLL;CERIZOLA;CAROLINA;35185,53012;muy alto;Contreras;Sierra de la Demanda (comarca);Burgos
1504;MONETA;RIVAS;MARIA ALEXANDRA;18509,19567;muy bajo;Coruña del Conde;Ribera del Duero;Burgos
1505;MONGASTON;CERRUTTI;IVONNE LOURDES;42300,07902;muy alto;Covarrubias;Comarca del Arlanza;Burgos
1506;MONSERRAT;GRAU;JAIME JORGE;20104,79077;muy bajo;Cubillo del Campo;;Burgos
1507;MONTALDO;BERTUA;DOMINGO ANTONIO;32794,47213;alto;Cubo de Bureba;La Bureba;Burgos
1508;MONTALDO;FABBRO;NELSON;22234,30375;muy bajo;Cuevas de San Clemente;Comarca del Arlanza;Burgos
1509;MONTANER;FORMOSO;MARTHA SILVANA;38076,84283;muy alto;Encío;Comarca del Ebro;Burgos
1510;MONTANER;MAZZEO;MARCELO MARCOS;26873,17755;medio;Espinosa de Cervera;Comarca del Arlanza;Burgos
1511;MONTANO;LOTITO;ALICIA ANGELA;26717,73013;medio;Espinosa de los Monteros;Las Merindades;Burgos
1512;MONTANS;DI CUNTO;SYLVIA CARMEN;26984,77916;medio;Espinosa del Camino;Montes de Oca (comarca);Burgos
1513;MONTEIRO;RIOS;ANA GABRIELA;27156,56816;medio;Estépar;Alfoz de Burgos;Burgos
1514;MONTERO;GUSTA;ALCIDES;27193,51077;medio;Fontioso;Comarca del Arlanza;Burgos
1515;MONTERO;AMONDARAIN;LUIS ABERTO;34609,7921;alto;Frandovínez;Alfoz de Burgos;Burgos
1516;MONTERO;GOMEZ;JOSE PEDRO;38098,78475;muy alto;Fresneda de la Sierra Tirón;Montes de Oca (comarca);Burgos
1517;MONTIEL;MENDEZ;CLEVER DANIEL;21220,26217;muy bajo;Fresneña;Montes de Oca (comarca);Burgos
1518;MONTOSSI;PORCHILE;FABIO;31997,48352;alto;Fresnillo de las Dueñas;Ribera del Duero;Burgos
1519;MONZON;STERCKEN;ROBERTO;16089,12696;muy bajo;Fresno de Rodilla;Alfoz de Burgos;Burgos
1520;MORAES;VAZQUEZ;JESUS ALBERTO;37630,6512;muy alto;Fresno de Río Tirón;Montes de Oca (comarca);Burgos
1521;MORAES;VAZQUEZ;MARIA EDITH;30555,78123;medio;Frías;Las Merindades;Burgos
1522;MORAES;MEDINA;MARIA;34597,6549;alto;Fuentebureba;La Bureba;Burgos
1523;MORALES;PLASENCIA;ANGEL MANUEL;34867,64526;alto;Fuentecén;Ribera del Duero;Burgos
1524;MORALES;BENITEZ;EDUARDO;28729,34071;medio;Fuentelcésped;Ribera del Duero;Burgos
1525;MORALES;ARCHENTO;LEONARDO DARIO;30356,58891;medio;Fuentelisendo;Ribera del Duero;Burgos
1526;MORALES;VEGA;WALTER EDUARDO;37795,68344;muy alto;Fuentemolinos;Ribera del Duero;Burgos
1527;MORALES;MARTINATO;MARIO;38092,28474;muy alto;Fuentenebro;Ribera del Duero;Burgos
1528;MORALES;CORNES;MARIA FERNANDA;32439,40099;alto;Fuentespina;Ribera del Duero;Burgos
1529;MORALES;MUÑIZ;HUGO;32012,41897;alto;Galbarros;La Bureba;Burgos
1530;MORALES;LARROSA;LILIAN;22466,24981;muy bajo;Grijalba;Odra-Pisuerga;Burgos
1531;MORALES;MARTINEZ;DORIS PERLA;31985,09152;alto;Grisaleña;La Bureba;Burgos
1532;MORATO;BOVE;ANA INES;23529,81896;bajo;Gumiel de Izán;Ribera del Duero;Burgos
1533;MORATORIO;;BEATRIZ;23498,31695;bajo;Gumiel de Mercado;Ribera del Duero;Burgos
1534;MORE;GIACCA;ALICIA ESTHER;18717,35738;muy bajo;Hacinas;Sierra de la Demanda (comarca);Burgos
1535;MOREIRA;DE LIMA;EMMA COLBERT;33793,55641;alto;Haza;Ribera del Duero;Burgos
1536;MOREIRA;GARCIA;RICARDO;41002,08514;muy alto;Hontanas;Odra-Pisuerga;Burgos
1537;MOREIRA;;ROBERTO CARLOS;33190,33518;alto;Hontangas;Ribera del Duero;Burgos
1538;MOREIRA;SALGADO;ROQUE;29188,93884;medio;Hontoria de Valdearados;Ribera del Duero;Burgos
1539;MOREIRA;DO CARMO;MIGUEL ANGEL;40387,36399;muy alto;Hontoria de la Cantera;Alfoz de Burgos;Burgos
1540;MOREIRA;CABRERA;SELVA ALICIA;27682,82255;medio;Hontoria del Pinar;Sierra de la Demanda (comarca);Burgos
1541;MOREIRA;REISCH;CARLOS;30447,95566;medio;Hornillos del Camino;;Burgos
1542;MOREIRA;VIÑAS;CONTANZA;27492,33667;medio;Hortigüela;Sierra de la Demanda (comarca);Burgos
1543;MOREIRA;DIAZ;MARIA SOLANGE;26560,91589;medio;Hoyales de Roa;Ribera del Duero;Burgos
1544;MORENO;RODRIGUEZ;FERNANDO WILSON;38314,87001;muy alto;Huerta de Arriba;Sierra de la Demanda (comarca);Burgos
1545;MORI;BRAÑA;NELSON JORGE;34248,95268;alto;Humada;Páramos (comarca);Burgos
1546;MORIXE;CASTIÑEIRAS;LAURA ISABEL;41519,48494;muy alto;Hurones;Alfoz de Burgos;Burgos
1547;MOROSINI;VARELA;NIDIA;27218,47053;medio;Huérmeces;Burgos;Burgos
1548;MOTA;VENTURA;JORGE LUIS;34613,77182;alto;Ibeas de Juarros;Alfoz de Burgos;Burgos
1549;MOTA;CUTINELLA;MARIANA ISABEL;34934,96053;alto;Ibrillos;Montes de Oca (comarca);Burgos
1550;MOTTA;MIGLIARO;LAURA;27625,60111;medio;Iglesiarrubia;Comarca del Arlanza;Burgos
1551;MOTTA;GOMEZ;MARIO YONNY;17260,91216;muy bajo;Iglesias;Odra-Pisuerga;Burgos
1552;MOTTA;MARZAROLI;CARLOS MIGUEL;20617,80453;muy bajo;Isar;Odra-Pisuerga;Burgos
1553;MOURADIAN;GHAZARIAN;DANIEL ANTONIO;34162,33856;alto;Itero del Castillo;Odra-Pisuerga;Burgos
1554;MOURELLE;CAZABONNET;ROBERTO;21189,39155;muy bajo;Jaramillo Quemado;Sierra de la Demanda (comarca);Burgos
1555;MOURGLIA;IRIGOYEN;CARLOS WILLY;27985,7537;medio;Jaramillo de la Fuente;Sierra de la Demanda (comarca);Burgos
1556;MOZZO;GIULIANI;LOURDES;29508,44058;medio;Junta de Traslaloma;Las Merindades;Burgos
1557;MOZZO;GONZALEZ;NIBYA MARISA;32363,76814;alto;Junta de Villalba de Losa;Las Merindades;Burgos
1558;MUGUIRO;LAMBROSQUINI;CLAUDIA ALEJANDRA;22616,96251;muy bajo;Jurisdicción de Lara;Sierra de la Demanda (comarca);Burgos
1559;MUINIELO;PEREZ;WALTER;31003,24639;alto;Jurisdicción de San Zadornil;Las Merindades;Burgos
1560;MUJICA;BENOIT;GONZALO FERNANDO;12599,32609;muy bajo;La Cueva de Roa;Ribera del Duero;Burgos
1561;MUNIZ;HAUBMAN;LUIS ALBERTO;27961,91533;medio;La Gallega;Sierra de la Demanda (comarca);Burgos
1562;MUNIZ;SOSA;NESTOR;36056,79176;muy alto;La Horra;Ribera del Duero;Burgos
1563;MUNOZ;PERDOMO;ORLANDO;24039,54585;bajo;La Puebla de Arganzón;Comarca del Ebro;Burgos
1564;MUÑECAS;LOUZAO;ANA IRIS;28340,75879;medio;La Revilla y Ahedo;Sierra de la Demanda (comarca);Burgos
1565;MURIA;GOMEZ;ALINE MARIA;23454,10767;bajo;La Sequera de Haza;Ribera del Duero;Burgos
1566;MURRO;OBERLIN;ERNESTO RAMON;32042,00483;alto;La Vid de Bureba;La Bureba;Burgos
1567;MUSE;SEVRINI;IGNACIO;28101,69667;medio;La Vid y Barrios;Ribera del Duero;Burgos
1568;MUSETTI;PIRIZ;NELLY ESTHER;41294,99133;muy alto;Las Hormazas;Odra-Pisuerga;Burgos
1569;MUSI;CHIARELLI;MIRIAM;22395,96407;muy bajo;Las Quintanillas;Alfoz de Burgos;Burgos
1570;MUSLERA;MENDEZ;GRACIELA;28117,69358;medio;Lerma;Arlanza (comarca);Burgos
1571;MUZIO;LLADO;FRANCISCO JORGE;33833,18431;alto;Llano de Bureba;La Bureba;Burgos
1572;NAUAR;ECHENIQUE;PABLO GASTON;17341,93532;muy bajo;Los Altos;Las Merindades;Burgos
1573;NAUPP;MARCO;SILVIA ANDREA;23948,74078;bajo;Los Ausines;Alfoz de Lara;Burgos
1574;NAVARRO;PATRON;GASTON;35376,32138;muy alto;Los Balbases;Odra-Pisuerga;Burgos
1575;NAVARRO;SOSA;CARLOS MARTIN;43593,04969;muy alto;Los Barrios de Bureba;La Bureba;Burgos
1576;NAVEIRO;CARRIZO;SYLVIA TERESA;24849,251;bajo;Madrigal del Monte;Comarca del Arlanza;Burgos
1577;NAYA;GUTIERREZ;CECILIA;24670,42349;bajo;Madrigalejo del Monte;Comarca del Arlanza;Burgos
1578;NEBU;SEPULVEDA;FELIX ADUL;25132,21226;medio;Mahamud;Comarca del Arlanza;Burgos
1579;NECHOÑSKI;IGELKA;DAVID;22687,78351;muy bajo;Mambrilla de Castrejón;Ribera del Duero;Burgos
1580;NEGRO;FERNANDEZ;CARLOS;24545,00104;bajo;Mambrillas de Lara;Sierra de la Demanda (comarca);Burgos
1581;NEMMER;HERNANDEZ;JORGE;33187,46734;alto;Mamolar;Sierra de la Demanda (comarca);Burgos
1582;NETTO;MARTURET;WILSON ALFREDO;17938,65471;muy bajo;Acebedo;Montaña Oriental;León
1583;NETTO SOARES;NETTO;CLARA ALICIA;31772,69438;alto;Algadefe;Vega del Esla;León
1584;NICOLA;CABRERA;ELBIO;4841,14524;muy bajo;Alija del Infantado;Tierra de La Bañeza;León
1585;NIETO;MOREIRA;RUTH MAYRA;21310,18169;muy bajo;Almanza;Tierra de Sahagún;León
1586;NIETO;TRENCHE;ANDRES HUGO;25856,26666;medio;Ardón;Páramo Leonés;León
1587;NIEVAS;SORIA;DARDO LUIS;25158,56985;medio;Arganza;;León
1588;NIEVES;DEMARCO;MANUEL FERNANDO;28362,51736;medio;Astorga;Tierra de Astorga;León
1589;NIFFOURI;BLANCO;AMIN;41890,60024;muy alto;Balboa;;León
1590;NIGRO;MAYERO;MARIELLA;23859,93462;bajo;Barjas;;León
1591;NIN;NOVOA;RODOLFO;45572,46582;muy alto;Bembibre;Bandera de El Bierzo.svg;León
1592;NION;SOTO;DANIEL;22085,29332;muy bajo;Benavides;Ribera del Órbigo;León
1593;NIPOLI;CORNEY;SILVIA;33014,02792;alto;Benuza;;León
1594;NOBELASCO;ORDOLI;CARLOS SERGIO;19803,80614;muy bajo;Bercianos del Páramo;Páramo Leonés;León
1595;NOBOA;SILVA;ALEJANDRO;28551,40832;medio;Bercianos del Real Camino;Tierra de Sahagún;León
1596;NOGUEIRA;MELLO;CRISTOBAL;37888,80132;muy alto;Berlanga del Bierzo;Bandera de El Bierzo.svg;León
1597;NOGUEIRA DE MELLO;TORRE;ZOSIMO;14140,2457;muy bajo;Boca de Huérgano;Montaña Oriental;León
1598;NOGUERA;ACUÑA;JOSE LUIS;28850,08936;medio;Borrenes;Bandera de El Bierzo.svg;León
1599;NONI;VELASCO;MARÍA EUGENIA;20071,39878;muy bajo;Boñar;Montaña Oriental;León
1600;NOVALES;MAYOL;GONZALO;38521,3618;muy alto;Brazuelo;Maragatería;León
1601;NOVO;DE LOS SANTOS;JUAN ERNESTO;36324,59191;muy alto;Burón;Montaña Oriental;León
1602;NOVO;TELECHEA;CESAR RAUL;24084,75346;bajo;Bustillo del Páramo;Páramo Leonés;León
1603;NOVOA;BARCENA;OSVALDO;21371,69622;muy bajo;Cabañas Raras;Bandera de El Bierzo.svg;León
1604;NUNES;GERONA;JOSE AVELINO;38901,7399;muy alto;Cabreros del Río;Vega del Esla;León
1605;NUNEZ;MORAES FUENTES;SERGIO;36508,6267;muy alto;Cabrillanes;Babia;León
1606;NUÑEZ;RODRIGUEZ;DANIEL HECTOR;36718,74356;muy alto;Cacabelos;Bandera de El Bierzo.svg;León
1607;NUÑEZ;VALDIVIA;HEBERT LEANDRO;21919,76943;muy bajo;Calzada del Coto;Tierra de Sahagún;León
1608;NUÑEZ;GONZALEZ;SIRLEY MARY;35672,51374;muy alto;Campazas;Vega del Esla;León
1609;NUÑEZ;GIMENEZ;ITALO EDISON;19614,10596;muy bajo;Campo de Villavidel;Vega del Esla;León
1610;NUÑEZ;RAMALHO;OSCAR CELMAR;29622,32584;medio;Camponaraya;Bandera de El Bierzo.svg;León
1611;NUÑEZ;ACOSTA;GERARDO;14454,5033;muy bajo;Candín;Los Ancares;León
1612;O BRIEN;TAJES;ALBERTO TOMAS;22683,06318;muy bajo;Carracedelo;Bandera de El Bierzo.svg;León
1613;ODAZZIO;CUADRA;ADRIANA LOURDES;22107,86652;muy bajo;Carrizo;Ribera del Órbigo;León
1614;ODDONE;SILVEIRA;JUAN BAUTISTA;35170,62889;muy alto;Carrocera;Comarca de Luna;León
1615;ODELLA;FEIJO;JULIA MYRIAM;34687,55449;alto;Carucedo;Bandera de El Bierzo.svg;León
1616;ODIZZIO;GRINSCHTEIN;HUGO ENRIQUE;30912,16082;medio;Castilfalé;Esla-Campos;León
1617;ODRIOZOLA;ORDEIG;LUIS EDUARDO;31372,70533;alto;Castrillo de Cabrera;Comarca de La Cabrera;León
1618;ODRIOZOLA;SANDOVAL;MARÍA NOEL;18258,18456;muy bajo;Castrillo de la Valduerna;Tierra de La Bañeza;León
1619;OEHLER;MARTINEZ;MARCELO;34375,98246;alto;Castrocalbón;Tierra de La Bañeza;León
1620;OHANIAN;HAGOPIAN;GABRIEL;25215,71722;medio;Castrocontrigo;Tierra de La Bañeza;León
1621;OIZ;MARQUEZ;MARIA DEL ROSARIO;31657,44906;alto;Castropodame;Bandera de El Bierzo.svg;León
1622;OJEDA;AMARAL;ROSANNA ELIZABETH;37376,48921;muy alto;Castrotierra de Valmadrigal;Tierra de Sahagún;León
1623;OLANO;LLANO;JOSE QUINTIN;14867,63396;muy bajo;Cea;Tierra de Sahagún;León
1624;OLANO;RODRIGUEZ;CELINA WALKIRIA;22539,11057;muy bajo;Cebanico;Tierra de Sahagún;León
1625;OLASCUAGA;MACEDO;MARIA DEL CARMEN;28316,56168;medio;Cebrones del Río;Tierra de La Bañeza;León
1626;OLDENBURG;GIUFFRA;PATRICIA;32751,15923;alto;Chozas de Abajo;Páramo Leonés;León
1627;OLEAURRE;SUAREZ;MAXIMO;25187,38564;medio;Cimanes de la Vega;Vega del Esla;León
1628;OLESKER;GERSTENFELD;DANIEL;24509,3792;bajo;Cimanes del Tejar;Ribera del Órbigo;León
1629;OLIVER;REY;JULIA ALBA;15575,70829;muy bajo;Cistierna;Montaña Oriental;León
1630;OLIVERA;RANGEL;HECTOR RAUL;26659,29349;medio;Congosto;Bandera de El Bierzo.svg;León
1631;OLIVERA;ZUBIAURRE;OVIDIO ERNESTO;31708,21327;alto;Corbillos de los Oteros;Esla-Campos;León
1632;OLIVERA;MANGANO;IGNACIO JOSE;28462,37033;medio;Corullón;Bandera de El Bierzo.svg;León
1633;OLIVERA;;JOSÉ MANUEL;35407,25144;muy alto;Crémenes;Montaña Oriental;León
1634;OLIVERA;MARTINEZ;JUAN;33296,04135;alto;Cuadros;Tierra de León;León
1635;OLIVERA;BALCEDO;JOSE ATILIO;28905,7907;medio;Cubillas de Rueda;Vega del Esla;León
1636;OLIVERA;PADRON;ARMANDO;40236,30351;muy alto;Cubillas de los Oteros;Esla-Campos;León
1637;OLIVERA;MORALES;JOSE ADAN;25841,41656;medio;Cubillos del Sil;Bandera de El Bierzo.svg;León
1638;OLIVERA;PESSANO;ANA MARIA;27628,31709;medio;Cármenes;Montaña Occidental;León
1639;OLIVERA;NEGRIN;JULIO ERNESTO;30422,89698;medio;Destriana;Tierra de La Bañeza;León
1640;OLIVERA;KAMAID;IVON;15469,02186;muy bajo;El Burgo Ranero;Tierra de Sahagún;León
1641;OLIVET;MARTINEZ;CARLOS;28636,46621;medio;Encinedo;Comarca de La Cabrera;León
1642;O'NEILL;BENZANO;MARGARITA RAQUEL;35884,17746;muy alto;Escobar de Campos;Tierra de Sahagún;León
1643;ONETTO;GOÑI;RAUL ALBERTO;27471,4254;medio;Fabero;Bandera de El Bierzo.svg;León
1644;OPERTTI;GALLO;LORELEY;29807,1802;medio;Folgoso de la Ribera;Bandera de El Bierzo.svg;León
1645;ORELLANO;BELLINZONA;ALFREDO VICTOR;27812,77596;medio;Fresno de la Vega;Vega del Esla;León
1646;ORELLANO;CANCELA;ADOLFO;34537,31173;alto;Fuentes de Carbajal;Vega del Esla;León
1647;ORELLANO;CANCELA;ALEJANDRO MARCELO;23478,56911;bajo;Garrafe de Torío;Tierra de León;León
1648;ORGAMBIDE;CROSA;MARIA DANIELA;25912,72968;medio;Gordaliza del Pino;Tierra de Sahagún;León
1649;ORIA;GIORDAN;SONIA ELIZABETH;26631,02648;medio;Gordoncillo;Vega del Esla;León
1650;ORIOZABALA;CAMINATTI;BLANCA;25712,2754;medio;Gradefes;Esla-Campos;León
1651;OROÑO;BERRIOLO;PABLO;27850,59366;medio;Grajal de Campos;Tierra de Sahagún;León
1652;ORRICO;MIRALDI;JORGE OMAR;24604,67653;bajo;Gusendos de los Oteros;Esla-Campos;León
1653;ORSI;MARTINEZ;YAMANDU RAMON;36335,04631;muy alto;Hospital de Órbigo;Ribera del Órbigo;León
1654;ORTIZ;GONZALEZ;JOSE DUHALDE;25577,49535;medio;Igüeña;Bandera de El Bierzo.svg;León
1655;ORTIZ;LISTUR;FACUNDO;21957,24705;muy bajo;Izagre;Esla-Campos;León
1656;ORTUÑO;SILVA;EDGARDO ULISES;16904,57774;muy bajo;Joarilla de las Matas;Tierra de Sahagún;León
1657;ORTUZ;SANCHEZ;JORGE EDUARDO;28380,67292;medio;La Bañeza;Tierra de La Bañeza;León
1658;OSINAGA;PRADERE;FELIX ALEJANDRO;33285,50232;alto;La Ercina;Montaña Oriental;León
1659;OSORIO;BENTANCUR;RUBEN;32172,78212;alto;La Pola de Gordón;Montaña Central;León
1660;OSTA;CALLEROS;JOSE GUSTAVO;34862,65264;alto;La Robla;Montaña Central;León
1661;OTEGUI;GRIEGO;MIGUEL JESUS;39188,52055;muy alto;La Vecilla;Montaña Central;León
1662;OTERO;AGUERO;ERNESTO GABRIEL;24745,3603;bajo;Laguna Dalga;Páramo Leonés;León
1663;OTERO;ZABALETA;MARIA MAGELA;24614,11956;bajo;Laguna de Negrillos;Páramo Leonés;León
1664;OTERO;CARBALLO;CARLOS ROBERTO;22156,01199;muy bajo;Las Omañas;Omaña;León
1665;OTTAVIANELLI;GARCIA;JORGE AMERICO;36954,23409;muy alto;León;Tierra de León;León
1666;OXOBY;LAUREIRO;AZUCENA MARIA;17541,72622;muy bajo;Llamas de la Ribera;Ribera del Órbigo;León
1667;OYARZABAL;CARNICELLI;HENRY;30174,89293;medio;Los Barrios de Luna;Comarca de Luna;León
1668;PACHE;SOTO;JAIME;25926,0323;medio;Lucillo;Maragatería;León
1669;PACHECO;CARVE;LUIS;24486,25072;bajo;Luyego;Maragatería;León
1670;PACHECO;CABRERA;PATRICIA MACARENA;25884,95162;medio;Magaz de Cepeda;La Cepeda (León);León
1671;PADRON;INNAMORATO;MARIA NOEL;25040,01425;medio;Abajas;La Bureba;Burgos
1672;PADRON;ARAUJO;LEONARDO CESAR;29503,24504;medio;Adrada de Haza;Ribera del Duero;Burgos
1673;PAIS;RIVANERA;MARÍA ELSA;28932,58007;medio;Aguas Cándidas;La Bureba;Burgos
1674;PAIS;ALVAREZ;RAUL WALTER;22718,90721;muy bajo;Aguilar de Bureba;La Bureba;Burgos
1675;PAIVA;DE LOS SANTOS;JUAN CARLOS;27392,07143;medio;Albillos;Alfoz de Burgos;Burgos
1676;PALACIO;CORA;CLAUDIA LEONOR;35112,36382;muy alto;Alcocero de Mola;La Bureba;Burgos
1677;PALERMO;CARRERA;CARLOS ANTONIO;21965,57866;muy bajo;Alfoz de Bricia;Las Merindades;Burgos
1678;PALMA;GARMENDIA;ALFREDO OSCAR GERARD;27446,79147;medio;Alfoz de Quintanadueñas;Alfoz de Burgos;Burgos
1679;PALOU;FIALHO;CARLOS ALBERTO;35930,51037;muy alto;Alfoz de Santa Gadea;Las Merindades;Burgos
1680;PANIAGUA;GOMEZ;LIDIO ROSAMEL;26772,32301;medio;Altable;Comarca del Ebro;Burgos
1681;PAPADOPULOS;BERNARDEZ;JORGE DANIEL;31502,69201;alto;Ameyugo;Comarca del Ebro;Burgos
1682;PAPICH;IZQUIERDO;MARTIN;35115,62043;muy alto;Anguix;Ribera del Duero;Burgos
1683;PARADEDA;GUTIERREZ;MIGUEL A.;31711,22088;alto;Aranda de Duero;Ribera del Duero;Burgos
1684;PARADUJA;;NANCY;28769,8763;medio;Arandilla;Ribera del Duero;Burgos
1685;PARDIÑAS;SALOMON;ANGEL YERU;38742,42431;muy alto;Arauzo de Miel;Sierra de la Demanda (comarca);Burgos
1686;PARDO;GAMMARANO;MARIA JIMENA;33383,75357;alto;Arauzo de Salce;Sierra de la Demanda;Burgos
1687;PARDO;GONZALEZ;MARIA VIRGIANIA;36072,25688;muy alto;Arauzo de Torre;Sierra de la Demanda (comarca);Burgos
1688;PAREDES;DEMEDICI;ROSANA NILSON;15041,11085;muy bajo;Arcos;Alfoz de Burgos;Burgos
1689;PASADORES;CORREA;FERNANDO;14772,21302;muy bajo;Arenillas de Riopisuerga;Odra-Pisuerga;Burgos
1690;PASARELLO;CANEPA;ANA CARINA;23370,52223;bajo;Arija;Las Merindades;Burgos
1691;PASARON;ARAUJO;JORGE HUGO;20360,8533;muy bajo;Arlanzón;Alfoz de Burgos;Burgos
1692;PASCALE;PASCALE;GRAZIANO;14090,0087;muy bajo;Arraya de Oca;Montes de Oca (comarca);Burgos
1693;PASCUAL;REY;MARTIN;25031,90224;medio;Atapuerca;Alfoz de Burgos;Burgos
1694;PASEYRO;OCAMPO;FATIMA;41626,91081;muy alto;Avellanosa de Muñó;Comarca del Arlanza;Burgos
1695;PASQUET;IRIBARNE;OPE;31263,9718;alto;Bahabón de Esgueva;Comarca del Arlanza;Burgos
1696;PASSADA;LEONCINI;IVONNE GRAZIELLA;26340,11719;medio;Barbadillo de Herreros;Sierra de la Demanda (comarca);Burgos
1697;PASTORINI;FERRO;HERMES RAUL;37168,61536;muy alto;Barbadillo del Mercado;Sierra de la Demanda (comarca);Burgos
1698;PASTORINO;OTERO;JOSE MARIA;28737,16834;medio;Barbadillo del Pez;Sierra de la Demanda (comarca);Burgos
1699;PASTORINO;SARUBBI;LEOMAR;37301,66627;muy alto;Barrio de Muñó;Comarca del Arlanza;Burgos
1700;PASTRO;BONFIGLIO;ADA CRISTIANA;19477,07913;muy bajo;Barrios de Colina;Montes de Oca (comarca);Burgos
1701;PATERNAIN;RODRIGUEZ;RAFAEL;21727,51406;muy bajo;Basconcillos del Tozo;Páramos (comarca);Burgos
1702;PATRON;ARMADA;MARIA DEL ROSARIO;29366,86488;medio;Bascuñana;Montes de Ayago;Burgos
1703;PATRON;BETANCOR;RITA BEATRIZ;11408,8511;muy bajo;Baños de Valdearados;Ribera del Duero;Burgos
1704;PATRONE;CHIRELLI;JORGE NORMAN;21766,40879;muy bajo;Bañuelos de Bureba;La Bureba;Burgos
1705;PAVON;ZAMORA;ANA MARIA;29730,01545;medio;Belbimbre;Odra-Pisuerga;Burgos
1706;PAYSSE;RODRIGUEZ;DANIELA;29973,7076;medio;Belorado;Montes de Oca (comarca);Burgos
1707;PAZOS;BALDOVINO;DANIEL NELSON;23048,01873;bajo;Berberana;Las Merindades;Burgos
1708;PEDOCCHI;FALCO;RODOLFO CARLOS;24521,17855;bajo;Berlangas de Roa;Ribera del Duero;Burgos
1709;PEDRANA;MUROLA;MARIA VERONICA;22808,48709;muy bajo;Berzosa de Bureba;La Bureba;Burgos
1710;PEDREIRA;ALJAS AISSI;ROBERTO GUZMAN;33399,44912;alto;Bozoó;;Burgos
1711;PEDREIRA;HORNOS;ANGEL ROQUE;32184,05529;alto;Brazacorta;Ribera del Duero;Burgos
1712;PEDULLA;RODRIGUEZ;ALEJANDRA;26595,67429;medio;Briviesca;La Bureba;Burgos
1713;PEDULLA;BELLOMUSTO;SILVANA;27516,16389;medio;Bugedo;Comarca del Ebro;Burgos
1714;PEDUZZI;DUHAU;GERARDO GASTON;35959,01192;muy alto;Buniel;Alfoz de Burgos;Burgos
1715;PEGORRARO;CORREA;RICARDO;33213,10605;alto;Burgos;Alfoz de Burgos;Burgos
1716;PEJO;BARROS;FRANCISCO;16665,27038;muy bajo;Busto de Bureba;La Bureba;Burgos
1717;PELAEZ;PELAEZ;LETICIA TERESITA;23593,80152;bajo;Cabañes de Esgueva;Comarca del Arlanza;Burgos
1718;PENA;SANCHEZ;ANA;35405,19054;muy alto;Cabezón de la Sierra;Sierra de la Demanda (comarca);Burgos
1719;PENA;VENTURIELLO;JOSE JAVIER;13800,86144;muy bajo;Caleruega;Ribera del Duero;Burgos
1720;PENADES;ETCHEBARNE;GUSTAVO;27002,15806;medio;Campillo de Aranda;Ribera del Duero;Burgos
1721;PEÑA;FERNADEZ;DANIEL ADRIAN;38765,97987;muy alto;Campolara;Sierra de la Demanda (comarca);Burgos
1722;PEÑA;LATORRE;JAIME;35068,10728;muy alto;Canicosa de la Sierra;Sierra de la Demanda (comarca);Burgos
1723;PEÑA;HERNANDEZ;RAFAEL;35219,71454;muy alto;Cantabrana;La Bureba;Burgos
1724;PEÑA;HERNANDEZ;MARIA ADRIANA;15127,32547;muy bajo;Carazo;Sierra de la Demanda (comarca);Burgos
1725;PEÑALOZA;BIDEAU;ANGEL NORBERTO;27433,5955;medio;Carcedo de Bureba;La Bureba;Burgos
1726;PERA;RODRIGUEZ;LORELEY BEATRÍZ;7245,109252;muy bajo;Carcedo de Burgos;Alfoz de Burgos;Burgos
1727;PERALTA;SUAREZ;MONICA BEATRIZ;21352,99434;muy bajo;Cardeñadijo;Alfoz de Burgos;Burgos
